SourceIdentifier,SourceFileName,GLAccountCode,Division,SubDivision,ProfitCentre1,ProfitCentre2,PlantCode,ReturnPeriod,SupplierGSTIN,DocumentType,SupplyType,DocumentNumber,DocumentDate,OriginalDocumentNumber,OriginalDocumentDate,CRDRPreGST,LineNumber,CustomerGSTIN,UINorComposition,OriginalCustomerGSTIN,CustomerName,CustomerCode,BillToState,ShipToState,POS,PortCode,ShippingBillNumber,ShippingBillDate,FOB,ExportDuty,HSNorSAC,ProductCode,ProductDescription,CategoryOfProduct,UnitOfMeasurement,Quantity,TaxableValue,IntegratedTaxRate,IntegratedTaxAmount,CentralTaxRate,CentralTaxAmount,StateUTTaxRate,StateUTTaxAmount,CessRateAdvalorem,CessAmountAdvalorem,CessRateSpecific,CessAmountSpecific,InvoiceValue,ReverseChargeFlag,TCSFlag,eComGSTIN,ITCFlag,ReasonForCreditDebitNote,AccountingVoucherNumber,AccountingVoucherDate,Userdefinedfield1,Userdefinedfield2,Userdefinedfield3
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-93","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-94","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-95","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-96","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-97","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-98","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-99","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-100","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-101","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-102","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-103","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-104","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-105","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-106","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-107","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-108","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-109","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-110","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-111","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-112","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-113","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-114","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-115","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-116","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-117","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-118","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-119","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-120","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-121","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-122","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-123","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-124","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-125","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-126","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-127","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-128","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-129","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-130","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-131","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-132","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-133","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-134","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-135","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-136","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-137","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-138","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-139","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-140","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-141","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-142","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-143","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-144","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-145","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-146","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-147","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-148","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-149","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-150","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-151","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-152","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-153","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-154","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-155","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-156","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-157","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-158","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-159","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-160","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-161","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-162","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-163","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-164","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-165","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-166","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-167","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-168","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-169","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-170","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-171","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-172","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-173","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
"","","","","","","","G001","'092024","33GSPTN0481G1ZA","INV","TAX","GSTR1A-174","'2024-07-01","","","N","123","33GSPTN0482G1Z9","","","ABC Company","","33","","29","","","","","","37071000","","Automobile","","NOS","1.000","1000.00","18.000","180.00","","","","","","","","","1000.00","N","N","","","","GSTR1A-1","2024-07-01","","",""
